,Unnamed: 0,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
3731,4327,1138888919431438337,1560367252000,2019-06-13,00:50:52,India Standard Time,240935759,neuronnate,"Nathan T. Fried, PhD 🧠",,VERY proud to introduce my 1st summer research team here at @Rutgers_Camden to study chronic #pain w/ fruit flies. We hope our research will bring us closer to finding new ways to treat pain that aren't opioids. Learn more about the students on Instagram!   https://www.instagram.com/p/BynwQhuhO2z/?igshid=153h72oew7k5p … pic.twitter.com/UVCGX8Alfu,['rutgers_camden'],['https://www.instagram.com/p/BynwQhuhO2z/?igshid=153h72oew7k5p'],['https://pbs.twimg.com/media/D84lbeeXkAI5tAm.jpg'],0,4,35,['#pain'],[],https://twitter.com/NeuronNate/status/1138888919431438337,False,,0,,,,,,,"[{'user_id': '240935759', 'username': 'NeuronNate'}, {'user_id': '21427812', 'username': 'Rutgers_Camden'}]",
3732,4328,1138899029000163329,1560369662000,2019-06-13,01:31:02,India Standard Time,742494402,cityblock_news,CityBlock Student Accommodation,,"Feeling the effects of loneliness? You’re not alone!   Find out how to make the most of the experience of moving away from home and being surrounded by people you don’t know, courtesy of @Student_Pocket...#Student #Lonely  http://bit.ly/DealingWithLonelinessAtUniversity …",['student_pocket'],['http://bit.ly/DealingWithLonelinessAtUniversity'],[],0,0,0,"['#student', '#lonely']",[],https://twitter.com/CityBlock_News/status/1138899029000163329,False,,0,,,,,,,"[{'user_id': '742494402', 'username': 'CityBlock_News'}, {'user_id': '33874575', 'username': 'Student_Pocket'}]",
3733,4330,1139142524973355009,1560427716000,2019-06-13,17:38:36,India Standard Time,1042320533340078080,psychologsindia,Psychologs,,SUICIDE : What are the reasons behind it? know more about it to visit the link given below  https://www.youtube.com/watch?v=mX8wnO9u6BI … #SuicideAwareness #SuicideGirls #student #stress #mentalstress #awareness #reason pic.twitter.com/IvGdS1xIJl,[],['https://www.youtube.com/watch?v=mX8wnO9u6BI'],['https://pbs.twimg.com/media/D88K4UmUYAAXZck.jpg'],1,1,2,"['#suicideawareness', '#suicidegirls', '#student', '#stress', '#mentalstress', '#awareness', '#reason']",[],https://twitter.com/PsychologsIndia/status/1139142524973355009,False,,0,,,,,,,"[{'user_id': '1042320533340078080', 'username': 'PsychologsIndia'}]",
3734,4331,1139211344807206918,1560444124000,2019-06-13,22:12:04,India Standard Time,1064669300697362432,raymondrickards,Raymond Rickards DC,,Helping students learn about chiropractic!  #blairchiropractic #chiropractic #uppercervical #Rickards chiropractic #neckpain #pain #cervicalgia #migraine #holistichealth #holistichealing #heal #healing #health…  https://www.instagram.com/p/ByqDEn8Awyj/?igshid=otvu97lpqby4 …,[],['https://www.instagram.com/p/ByqDEn8Awyj/?igshid=otvu97lpqby4'],[],0,0,1,"['#blairchiropractic', '#chiropractic', '#uppercervical', '#rickards', '#neckpain', '#pain', '#cervicalgia', '#migraine', '#holistichealth', '#holistichealing', '#heal', '#healing', '#health']",[],https://twitter.com/RaymondRickards/status/1139211344807206918,False,,0,,,,,,,"[{'user_id': '1064669300697362432', 'username': 'RaymondRickards'}]",
3735,4332,1139259903435059200,1560455702000,2019-06-14,01:25:02,India Standard Time,1027228880350990338,hellorealcampus,Real Campus,,Midweek vibes! Some of us are out of school for the #summer but a lot of us are powering through summer courses! What are your go-tos for managing #student #stress?  pic.twitter.com/eo4zYN2n0E,[],[],['https://pbs.twimg.com/media/D8922EvXsAID7ZE.jpg'],0,0,0,"['#summer', '#student', '#stress']",[],https://twitter.com/HelloRealCampus/status/1139259903435059200,False,,0,,,,,,,"[{'user_id': '1027228880350990338', 'username': 'HelloRealCampus'}]",
3736,4333,1139306536336076800,1560466820000,2019-06-14,04:30:20,India Standard Time,1320771714,midwestbgh,MBGH -- Chicago,,#Stress & #disengagement costs US #employers $500 billion a year in lost #productivity #Benefits like #student loan assistance #mental #health support parental leave & #onsite #childcare can create a better #culture of #wellness @chroncich1 @EBAadvisernews http://ow.ly/ffDz50uDsbo ,"['chroncich1', 'ebaadvisernews']",['http://ow.ly/ffDz50uDsbo'],[],0,0,0,"['#stress', '#disengagement', '#employers', '#productivity', '#benefits', '#student', '#mental', '#health', '#onsite', '#childcare', '#culture', '#wellness']",[],https://twitter.com/MidwestBGH/status/1139306536336076800,False,,0,,,,,,,"[{'user_id': '1320771714', 'username': 'MidwestBGH'}, {'user_id': '2561757396', 'username': 'chroncich1'}, {'user_id': '90649160', 'username': 'EBAadvisernews'}]",
3737,4334,1139423827488903168,1560494784000,2019-06-14,12:16:24,India Standard Time,127513526,inspirativearts,Inspirative Arts,,Are you a #student who requires #therapy as part of course requirements? We offer both #individual and #group therapy for students at a #reduced #rate. Get in touch to find out more!,[],[],[],0,0,0,"['#student', '#therapy', '#individual', '#group', '#reduced', '#rate']",[],https://twitter.com/InspirativeArts/status/1139423827488903168,False,,0,,,,,,,"[{'user_id': '127513526', 'username': 'InspirativeArts'}]",
3738,4335,1139465847813103616,1560504803000,2019-06-14,15:03:23,India Standard Time,718187129,profdanielsmith,Daniel Smith,,New paper today in @PLOSGenetics  by @The_MRC @UofGMVLS Precision Medicine PhD student @keira_johnston - exciting new discoveries in the #genetics of #pain and causal relationship with #depression https://twitter.com/keira_johnston/status/1139457523969404928 …,"['plosgenetics', 'the_mrc', 'uofgmvls', 'keira_johnston']",['https://twitter.com/keira_johnston/status/1139457523969404928'],[],0,1,6,"['#genetics', '#pain', '#depression']",[],https://twitter.com/ProfDanielSmith/status/1139465847813103616,False,https://twitter.com/keira_johnston/status/1139457523969404928,0,,,,,,,"[{'user_id': '718187129', 'username': 'ProfDanielSmith'}, {'user_id': '388345704', 'username': 'PLOSGenetics'}, {'user_id': '57579512', 'username': 'The_MRC'}, {'user_id': '900312014156967936', 'username': 'UofGMVLS'}, {'user_id': '921412113125511169', 'username': 'keira_johnston'}]",
3739,4336,1139499095897153536,1560512729000,2019-06-14,17:15:29,India Standard Time,1125347267341217793,preboards,Preboards,,"Textbooks are developed to give you an edge while studying.  To register, reach out at reachus@preboards.in or call +91 828 748 7812  #exam #exams #education #study #student #boards #cbse #preboards #preboard #timemanagement #productivity #success #focus #stressmanagement #stress  pic.twitter.com/Eas3CO9fj8",[],[],['https://pbs.twimg.com/media/D9BQUfaVAAEv3V-.jpg'],0,0,1,"['#exam', '#exams', '#education', '#study', '#student', '#boards', '#cbse', '#preboards', '#preboard', '#timemanagement', '#productivity', '#success', '#focus', '#stressmanagement', '#stress']",[],https://twitter.com/preboards/status/1139499095897153536,False,,0,,,,,,,"[{'user_id': '1125347267341217793', 'username': 'preboards'}]",
3740,4337,1139536218000121857,1560521580000,2019-06-14,19:43:00,India Standard Time,877987064171687936,cmohhs,Vanila Singh MD,,My pleasure to speak with these tremendous @HopkinsMedicine @HopkinsPain students! Early training and MedEd on #pain management best practices for students is key to ensuring best clinical practices needed for millions of patients lives! #PainTaskForce #opioidcrisis #MedEd https://twitter.com/HopkinsPain/status/1139528553798623232 …,"['hopkinsmedicine', 'hopkinspain']",['https://twitter.com/HopkinsPain/status/1139528553798623232'],[],0,6,13,"['#pain', '#paintaskforce', '#opioidcrisis', '#meded']",[],https://twitter.com/cmoHHS/status/1139536218000121857,False,https://twitter.com/HopkinsPain/status/1139528553798623232,0,,,,,,,"[{'user_id': '877987064171687936', 'username': 'cmoHHS'}, {'user_id': '20272531', 'username': 'HopkinsMedicine'}, {'user_id': '919210940087840773', 'username': 'HopkinsPain'}]",
